node1 node2
RPN4 GCV2
RPN4 SPG5
RPN4 RPL36A
RPN4 YMR196W
RPN4 YMR206W
RPN4 GAS3
RPN4 RPS10B
RPN4 RPL20A
RPN4 GAD1
RPN4 HOR7
RPN4 URA10
RPN4 TDA1
RPN4 PRC1
RPN4 YME2
RPN4 YMR315W
RPN4 DIA1
RPN4 ERR3
RPN4 THI12
RPN4 YNL319W
RPN4 BXI1
RPN4 RPS19B
RPN4 HCH1
RPN4 PRM1
RPN4 MET2
RPN4 GOR1
RPN4 NRD1
RPN4 ATG2
RPN4 YTP1
RPN4 YNL234W
RPN4 YNL228W
RPN4 SSB2
RPN4 YNL208W
RPN4 SPS19
RPN4 NNR1
RPN4 YNL195C
RPN4 YNL194C
RPN4 SWT21
RPN4 RPS3
RPN4 MDG1
RPN4 RPL42A
RPN4 YGP1
RPN4 NSG2
RPN4 CUZ1
RPN4 YNL150W
RPN4 YNL143C
RPN4 YNL134C
RPN4 CPT1
RPN4 YNL115C
RPN4 RPS7B
RPN4 YPT53
RPN4 YNL092W
RPN4 RPL16B
RPN4 AQR1
RPN4 IDH1
RPN4 NCE103
RPN4 PBI2
RPN4 SIS1
RPN4 CIT1
RPN4 ATO2
RPN4 NRM1
RPN4 EGO4
RPN4 AGA1
RPN4 YNR064C
RPN4 YNR068C
RPN4 BSC5
RPN4 YNR071C
RPN4 HXT17
RPN4 MAN2
RPN4 PAU6
RPN4 AAD15
RPN4 YOL163W
RPN4 YOL162W
RPN4 IMA2
RPN4 HXT11
RPN4 HPF1
RPN4 YOL153C
RPN4 FRE7
RPN4 ARG8
RPN4 GAS4
RPN4 YOL131W
RPN4 RPL25
RPN4 MDH2
RPN4 RPS19A
RPN4 RPL18A
RPN4 YOL099C
RPN4 PHM7
RPN4 ATG34
RPN4 ATG19
RPN4 SDH5
RPN4 ARG1
RPN4 THI20
RPN4 DDR2
RPN4 RRT8
RPN4 LDS2
RPN4 RPS15
RPN4 RPP2A
RPN4 PRE6
RPN4 YOL013W-A
RPN4 YSP3
RPN4 DNL4
RPN4 SGT2
RPN4 YOR019W
RPN4 HSP10
RPN4 STI1
RPN4 HMS1
RPN4 PEP12
RPN4 GLO4
RPN4 YOR041C
RPN4 RSB1
RPN4 TMC1
RPN4 YOR053W
RPN4 LPL1
RPN4 YOR062C
RPN4 RPL3
RPN4 YOR072W
RPN4 RPS7A
RPN4 CRC1
RPN4 YOR105W
RPN4 RGS2
RPN4 RPT5
RPN4 GCY1
RPN4 EFT1
RPN4 BAG7
RPN4 IDH2
RPN4 YOR139C
RPN4 PUP1
RPN4 RPS28A
RPN4 DCS2
RPN4 MPC54
RPN4 GAC1
RPN4 RPS30B
RPN4 GSP2
RPN4 THI72
RPN4 PTP2
RPN4 RCN2
RPN4 YOR225W
RPN4 ISU2
RPN4 RPT4
RPN4 RPN8
RPN4 YOR268C
RPN4 YOR277C
RPN4 RDL1
RPN4 YOR289W
RPN4 RPS10A
RPN4 CPA1
RPN4 MCH5
RPN4 RPL20B
RPN4 SPS4
RPN4 YOR338W
RPN4 UBC11
RPN4 YOR345C
RPN4 PYK2
RPN4 CIN1
RPN4 PDE2
RPN4 PRE10
RPN4 RPS12
RPN4 ALD4
RPN4 GDH1
RPN4 ATF1
RPN4 FDH1
RPN4 HSP32
RPN4 YPL278C
RPN4 YPL277C
RPN4 RPL36B
RPN4 YPL247C
RPN4 CIN2
RPN4 HSP82
RPN4 YPL238C
RPN4 FAS2
RPN4 USV1
RPN4 YPL229W
RPN4 GRE1
RPN4 FMP40
RPN4 RPL1A
RPN4 YPL216W
RPN4 YPL205C
RPN4 YPL197C
RPN4 PRM3
RPN4 MF(ALPHA)1
RPN4 UIP4
RPN4 OYE3
RPN4 CDC60
RPN4 PET20
RPN4 PEP4
RPN4 ATG5
RPN4 PPT2
RPN4 RPL33A
RPN4 RPL5
RPN4 SPO19
RPN4 RNY1
RPN4 DBP1
RPN4 YPL113C
RPN4 GDE1
RPN4 MCO76
RPN4 SSE1
RPN4 RPS6A
RPN4 RLM1
RPN4 YPL088W
RPN4 YDC1
RPN4 RPL21B
RPN4 SUR1
RPN4 LEE1
RPN4 OAZ1
RPN4 YPL044C
RPN4 PMA2
RPN4 YPL034W
RPN4 SRL4
RPN4 SMA1
RPN4 SKS1
RPN4 RMI1
RPN4 VTC3
RPN4 IRC15
RPN4 CIT3
RPN4 PDH1
RPN4 HAL1
RPN4 REC8
RPN4 YPR012W
RPN4 ATH1
RPN4 CSR2
RPN4 GLN1
RPN4 RPL43A
RPN4 YPR050C
RPN4 YMC1
RPN4 YPR059C
RPN4 JID1
RPN4 YPR096C
RPN4 YPR099C
RPN4 RPL11A
RPN4 PRE2
RPN4 YTH1
RPN4 RPN7
RPN4 YPR123C
RPN4 YLH47
RPN4 YPR127W
RPN4 RPS23B
RPN4 YPR150W
RPN4 SUE1
RPN4 PIN3
RPN4 GPH1
RPN4 GDB1
RPN4 HPA2
RPN4 OPT2
RPN4 AI5_BETA
RPN4 VAR1
RPN4 Q0255
RPN4 GDH3
RPN4 BDH1
RPN4 YAL056C-A
RPN4 ACS1
RPN4 FLC2
RPN4 GCV3
RPN4 CYC3
RPN4 FUN14
RPN4 SSA1
RPN4 YAR053W
RPN4 YAR066W
RPN4 YAR068W
RPN4 YAR075W
RPN4 MIX23
RPN4 YBL096C
RPN4 RPL32
RPN4 RPL23A
RPN4 ATG8
RPN4 SSA3
RPN4 RPS8A
RPN4 PRX1
RPN4 SHP1
RPN4 MOH1
RPN4 RRT1
RPN4 ECM13
RPN4 PRE7
RPN4 RIB1
RPN4 YBL029C-A
RPN4 RPL19B
RPN4 PIM1
RPN4 APN2
RPN4 HTA2
RPN4 HTB2
RPN4 RCR1
RPN4 UGA2
RPN4 HHF1
RPN4 HHT1
RPN4 YBR012C
RPN4 YBR013C
RPN4 GAL10
RPN4 ETR1
RPN4 RPL4A
RPN4 FIG1
RPN4 RPS11B
RPN4 REG2
RPN4 RFS1
RPN4 YBR053C
RPN4 YRO2
RPN4 YBR062C
RPN4 HSP26
RPN4 ECM8
RPN4 UBC4
RPN4 RPL19A
RPN4 POL30
RPN4 ARG3
RPN4 SCP160
RPN4 YJL068C
RPN4 MPM1
RPN4 COA3
RPN4 IKS1
RPN4 TDH1
RPN4 UBX6
RPN4 SNX4
RPN4 TAD2
RPN4 KAR2
RPN4 BET4
RPN4 FDH2
RPN4 YIL080W
RPN4 GIP2
RPN4 HXT12
GIS1 TKL2
GIS1 SMP1
GIS1 OM14
GIS1 YBR241C
GIS1 YBR285W
GIS1 PHO89
GIS1 MAL33
GIS1 YCL049C
GIS1 SPS22
GIS1 SRO9
GIS1 CIT2
GIS1 SRD1
GIS1 YCR061W
GIS1 HO
GIS1 HBT1
GIS1 FMP45
GIS1 PRR2
GIS1 RTN2
GIS1 ATG9
GIS1 YDL124W
GIS1 TMA17
GIS1 NDE2
GIS1 PRM7
GIS1 GPM2
GIS1 NTH1
GIS1 PST2
GIS1 YDR034W-B
GIS1 FMP16
GIS1 HSP42
GIS1 CRF1
GIS1 CTA1
GIS1 MTH1
GIS1 HXT7
GIS1 DIT2
GIS1 DIT1
GIS1 ECM11
GIS1 TSA2
GIS1 HSP31
GIS1 SDD1
GIS1 PAU2
GIS1 CYC7
GIS1 GLC3
GIS1 TIR1
GIS1 PHM8
GIS1 PIC2
GIS1 PET117
GIS1 GPP2
GIS1 YER085C
GIS1 SHC1
GIS1 SSA4
GIS1 AVT6
GIS1 SPI1
GIS1 YER158C
GIS1 DMC1
GIS1 AGX1
GIS1 HSP12
GIS1 HXT10
GIS1 PES4
GIS1 COS12
GIS1 VEL1
GIS1 ATG1
GIS1 RCK1
GIS1 GPG1
GIS1 MPO1
GIS1 STF2
GIS1 NQM1
GIS1 SPR3
GIS1 YGR066C
GIS1 PDC6
GIS1 CTT1
GIS1 YGR201C
GIS1 YHB1
GIS1 MIC26
GIS1 SOL4
GIS1 ENO1
GIS1 GND2
GIS1 RAD2
GIS1 MAL11
GIS1 YHL042W
GIS1 QCR10
GIS1 YSC84
GIS1 YHR022C
GIS1 RTC3
GIS1 HXT5
GIS1 YHR138C
GIS1 SPS100
GIS1 YHR140W
GIS1 REC104
GIS1 PEX18
GIS1 CRG1
GIS1 POT1
GIS1 OM45
GIS1 PRM5
GIS1 SDP1
GIS1 COX5B
GIS1 SGA1
GIS1 RNR3
GIS1 RGI2
GIS1 DAL1
GIS1 DAL4
GIS1 DAL3
GIS1 GTT1
GIS1 YPS6
GIS1 YIR043C
GIS1 ROQ1
GIS1 IME2
GIS1 MEF2
GIS1 ANB1
GIS1 YJR096W
GIS1 DAN1
GIS1 MCH2
GIS1 JEN1
GIS1 PXA2
GIS1 FAS1
GIS1 PIR3
GIS1 RPT1
GIS1 HAP4
GIS1 YKL107W
GIS1 APE1
GIS1 YKL091C
GIS1 MSN4
GIS1 GPX1
GIS1 FMP46
GIS1 GLG1
GIS1 YKR075C
GIS1 ECM4
GIS1 SRL3
GIS1 PCK1
GIS1 GEX2
GIS1 PAU18
GIS1 JLP1
GIS1 YLR012C
GIS1 IZH3
GIS1 YLR031W
GIS1 YLR042C
GIS1 OSW2
GIS1 XYL2
GIS1 SUL2
GIS1 YLR149C
GIS1 UPS2
GIS1 IDP2
GIS1 SYM1
GIS1 BOP2
GIS1 TMA10
GIS1 FBP1
GIS1 MSC1
GIS1 AIM33
GIS1 CAT2
GIS1 GLO1
GIS1 HXT2
GIS1 YMR090W
GIS1 PGM2
GIS1 SPG4
GIS1 SHH3
GIS1 NDE1
GIS1 ALD3
GIS1 ALD2
GIS1 PAI3
GIS1 SIP18
GIS1 YMR196W
GIS1 GAD1
GIS1 URA10
GIS1 PRC1
GIS1 DIA1
GIS1 ERR3
GIS1 PRM1
GIS1 YTP1
GIS1 YNL234W
GIS1 YNL195C
GIS1 YNL194C
GIS1 YGP1
GIS1 YNL134C
GIS1 MLS1
GIS1 YNL092W
GIS1 AQR1
GIS1 IDH1
GIS1 IDP3
GIS1 NRM1
GIS1 YNR071C
GIS1 HXT17
GIS1 MAN2
GIS1 PAU6
GIS1 YOL163W
GIS1 IMA2
GIS1 HXT11
GIS1 ARG8
GIS1 YOL131W
GIS1 PHM7
GIS1 ATG34
GIS1 DDR2
GIS1 RPP2A
GIS1 RSB1
GIS1 TMC1
GIS1 CRC1
GIS1 DCS2
GIS1 GSP2
GIS1 THI72
GIS1 YOR268C
GIS1 YOR289W
GIS1 CPA1
GIS1 SPS4
GIS1 GDH1
GIS1 HSP32
GIS1 YPL278C
GIS1 YPL277C
GIS1 USV1
GIS1 GRE1
GIS1 CSM4
GIS1 PEP4
GIS1 RNY1
GIS1 PMA2
GIS1 CIT3
GIS1 PDH1
GIS1 SUE1
GIS1 GPH1
GIS1 HPA2
GIS1 GDH3
GIS1 YAR068W
GIS1 ATG8
GIS1 SSA3
GIS1 MOH1
GIS1 ECM13
GIS1 UGA2
GIS1 HSP26
GIS1 TDH1
GIS1 YJL045W
GIS1 LOH1
GIS1 GIP2
SWI5 VID24
SWI5 GDT1
SWI5 YCR013C
SWI5 HO
SWI5 GDH2
SWI5 RPL35A
SWI5 RPL35B
SWI5 RPP1A
SWI5 RPL31A
SWI5 RPS29B
SWI5 PST1
SWI5 SED1
SWI5 RPS17B
SWI5 ACA1
SWI5 ALD5
SWI5 MAM1
SWI5 RPL23B
SWI5 RPL29
SWI5 COS12
SWI5 VRG4
SWI5 YGL199C
SWI5 ATG1
SWI5 RPL24A
SWI5 LEU1
SWI5 RPL26B
SWI5 RPS23A
SWI5 RPL24B
SWI5 CRH1
SWI5 ENO1
SWI5 YGR273C
SWI5 PAU13
SWI5 RPL27A
SWI5 RPS27B
SWI5 THR1
SWI5 SPL2
SWI5 RPL42B
SWI5 BAT1
SWI5 PRM5
SWI5 RPS24B
SWI5 HSP150
SWI5 YJR020W
SWI5 RPL43B
SWI5 ABM1
SWI5 RPS4A
SWI5 URA1
SWI5 MIA40
SWI5 STE3
SWI5 YKL177W
SWI5 OAC1
SWI5 TEF4
SWI5 YKR012C
SWI5 RPS21A
SWI5 SAM1
SWI5 RPL37A
SWI5 HMX1
SWI5 TMA7
SWI5 RPS25B
SWI5 RPP0
SWI5 GAS2
SWI5 RPL26A
SWI5 YLR349W
SWI5 RPS29A
SWI5 URA4
SWI5 RPL36A
SWI5 RPS10B
SWI5 PRM1
SWI5 NNR1
SWI5 RPL42A
SWI5 YNL150W
SWI5 HHF2
SWI5 AGA1
SWI5 RPL25
SWI5 MDH2
SWI5 HSP10
SWI5 RPL3
SWI5 RPS30B
SWI5 YOR225W
SWI5 ISU2
SWI5 RPS10A
SWI5 PYK2
SWI5 MEK1
SWI5 GDH1
SWI5 YPL229W
SWI5 MF(ALPHA)1
SWI5 RPL33A
SWI5 RPL43A
SWI5 HHF1
SWI5 RPL4A
SWI5 TDH1
ADR1 TKL2
ADR1 AGP2
ADR1 SSE2
ADR1 NPL4
ADR1 SUL1
ADR1 YCL042W
ADR1 AGP1
ADR1 HBT1
ADR1 YDR034W-B
ADR1 SED1
ADR1 ADR1
ADR1 SPR28
ADR1 CTA1
ADR1 YAP6
ADR1 YDR262W
ADR1 HXT6
ADR1 ARO10
ADR1 YEL073C
ADR1 PRB1
ADR1 SDD1
ADR1 YEF1
ADR1 UTR5
ADR1 ALD5
ADR1 YER085C
ADR1 SSA4
ADR1 SPI1
ADR1 DMC1
ADR1 AQY3
ADR1 ZNF1
ADR1 MDJ1
ADR1 HSP12
ADR1 IRC7
ADR1 ZIP2
ADR1 VRG4
ADR1 POX1
ADR1 ATG1
ADR1 PYC1
ADR1 LEU1
ADR1 GSC2
ADR1 YGR035C
ADR1 NQM1
ADR1 YGR079W
ADR1 ASK10
ADR1 BTN2
ADR1 RTS3
ADR1 ENO1
ADR1 GND2
ADR1 PAU12
ADR1 QCR10
ADR1 FSH1
ADR1 PCL5
ADR1 SPL2
ADR1 ARO9
ADR1 YHR140W
ADR1 RPL42B
ADR1 YHR145C
ADR1 YHR214W
ADR1 POT1
ADR1 GUT2
ADR1 OM45
ADR1 PRM5
ADR1 COX5B
ADR1 YIL060W
ADR1 RGI2
ADR1 RPL39
ADR1 YJL152W
ADR1 YJL107C
ADR1 MHO1
ADR1 ANB1
ADR1 RPL43B
ADR1 JEN1
ADR1 URA1
ADR1 PXA2
ADR1 YKL177W
ADR1 PIR3
ADR1 OAC1
ADR1 APE1
ADR1 MMO1
ADR1 YKL030W
ADR1 YKR075C
ADR1 HSP104
ADR1 TEN1
ADR1 XDJ1
ADR1 RPS31
ADR1 IDP2
ADR1 CPR6
ADR1 YEF3
ADR1 YLR252W
ADR1 ATG39
ADR1 CIS1
ADR1 YLR349W
ADR1 FBP1
ADR1 MSC1
ADR1 IMD4
ADR1 CYB2
ADR1 CAT2
ADR1 HXT2
ADR1 YET2
ADR1 YMR090W
ADR1 SPG4
ADR1 HSC82
ADR1 GCV2
ADR1 TDA1
ADR1 ERR3
ADR1 PRM1
ADR1 YTP1
ADR1 SPS19
ADR1 YNL194C
ADR1 CPT1
ADR1 MLS1
ADR1 NCE103
ADR1 SPO1
ADR1 IDP3
ADR1 HXT17
ADR1 PAU6
ADR1 HPF1
ADR1 MDH2
ADR1 ARG1
ADR1 DDR2
ADR1 STI1
ADR1 HMS1
ADR1 CRC1
ADR1 GAC1
ADR1 YOR268C
ADR1 CPA1
ADR1 ALD4
ADR1 ATF1
ADR1 FDH1
ADR1 HSP82
ADR1 USV1
ADR1 YPL216W
ADR1 CSM4
ADR1 MF(ALPHA)1
ADR1 SSE1
ADR1 PMA2
ADR1 CIT3
ADR1 PDH1
ADR1 REC8
ADR1 SUE1
ADR1 ACS1
ADR1 GCV3
ADR1 YAR068W
ADR1 YAR075W
ADR1 ECM13
ADR1 RCR1
ADR1 YBR012C
ADR1 ETR1
ADR1 YRO2
ADR1 ECM8
ADR1 ARG3
ADR1 UBX6
ADR1 LOH1
ADR1 IRC18
ADR1 YLL017W
ADR1 GIP2
MET32 SEO1
MET32 RAD16
MET32 TPS1
MET32 AGP2
MET32 RTC2
MET32 ARA1
MET32 TOS1
MET32 SSE2
MET32 NPL4
MET32 UMP1
MET32 DTR1
MET32 SMP1
MET32 YPC1
MET32 PCH2
MET32 GDT1
MET32 RPS9B
MET32 RPL21A
MET32 COS111
MET32 THI2
MET32 YBR241C
MET32 GPX2
MET32 SPO23
MET32 SHM1
MET32 SDH8
MET32 YBR277C
MET32 YBR284W
MET32 YBR285W
MET32 SUL1
MET32 PHO89
MET32 MAL33
MET32 MAL32
MET32 YBR300C
MET32 PRD1
MET32 SPS22
MET32 YCL042W
MET32 GLK1
MET32 GRX1
MET32 FRM2
MET32 AGP1
MET32 ILV6
MET32 YCL001W-A
MET32 CIT2
MET32 YCR007C
MET32 YCR013C
MET32 RPS14A
MET32 RRT12
MET32 YCR061W
MET32 FUB1
MET32 AHC2
MET32 TRX3
MET32 GIT1
MET32 SOR2
MET32 THI13
MET32 SSB1
MET32 HO
MET32 HBT1
MET32 FMP45
MET32 GDH2
MET32 RTN2
MET32 YDL199C
MET32 RPL35A
MET32 INH1
MET32 YDL172C
MET32 GLT1
MET32 UGX2
MET32 ATG9
MET32 RPN5
MET32 YDL144C
MET32 RPL35B
MET32 RPP1B
MET32 YDL124W
MET32 HEM25
MET32 IWR1
MET32 ATG20
MET32 TMA17
MET32 RPN6
MET32 NDE2
MET32 RPS16B
MET32 RPL13A
MET32 RPP1A
MET32 MRK1
MET32 RPL31A
MET32 YDL068W
MET32 RPS29B
MET32 RAD59
MET32 MCH1
MET32 KNH1
MET32 PRM7
MET32 YDL032W
MET32 RTK1
MET32 GPM2
MET32 NOP1
MET32 YDL009C
MET32 RPT2
MET32 YDR008C
MET32 SNQ2
MET32 RPL4B
MET32 YDR018C
MET32 GCV1
MET32 ATG31
MET32 RPS11A
MET32 MIX14
MET32 PST2
MET32 PST1
MET32 TGL2
MET32 UBC5
MET32 RRG1
MET32 FMP16
MET32 SED1
MET32 AFR1
MET32 UBC13
MET32 YDR102C
MET32 SPO71
MET32 HSP42
MET32 ARG82
MET32 COQ4
MET32 AHA1
MET32 ADR1
MET32 CRF1
MET32 HTA1
MET32 COX20
MET32 MET32
MET32 CTA1
MET32 HSP78
MET32 YAP6
MET32 YDR262W
MET32 DON1
MET32 MTH1
MET32 HIM1
MET32 ASP1
MET32 YDR327W
MET32 UBX5
MET32 HXT7
MET32 HXT6
MET32 ATP22
MET32 SEM1
MET32 YDR366C
MET32 PHO92
MET32 ARO10
MET32 EFT2
MET32 YDR391C
MET32 RPT3
MET32 YDR396W
MET32 YDR401W
MET32 DIT2
MET32 DIT1
MET32 RPN9
MET32 YDR442W
MET32 ECM11
MET32 RPS17B
MET32 RPS18A
MET32 GUK1
MET32 RPL27B
MET32 RPL37B
MET32 SPG3
MET32 EMI1
MET32 SLF1
MET32 EMI2
MET32 SPS1
MET32 HSP31
MET32 FIT1
MET32 YDR535C
MET32 YDR537C
MET32 IRC4
MET32 YEL073C
MET32 DLD3
MET32 HXT13
MET32 PRB1
MET32 SDD1
MET32 RPL12A
MET32 PAU2
MET32 YEF1
MET32 UTR5
MET32 GLC3
MET32 TIR1
MET32 ZRG8
MET32 EDC2
MET32 PHM8
MET32 MEI4
MET32 ACA1
MET32 PIC2
MET32 RPL34A
MET32 PET117
MET32 CEM1
MET32 GPP2
MET32 RGI1
MET32 ARG5,6
MET32 ALD5
MET32 YER084W
MET32 YER085C
MET32 SBH1
MET32 SHC1
MET32 YER097W
MET32 UBP9
MET32 RPS8B
MET32 MAM1
MET32 KAP123
MET32 RPL23B
MET32 AVT6
MET32 YER121W
MET32 RPS26B
MET32 MAG1
MET32 DDI1
MET32 SPI1
MET32 YER158C
MET32 RAD4
MET32 RPH1
MET32 DMC1
MET32 AAD16
MET32 AGP3
MET32 AQY3
MET32 ZNF1
MET32 YFL051C
MET32 SEC53
MET32 AGX1
MET32 CAK1
MET32 MDJ1
MET32 YFL015C
MET32 HSP12
MET32 YFL012W
MET32 HXT10
MET32 YPI1
MET32 RPN11
MET32 IGD1
MET32 CSS2
MET32 PES4
MET32 LSB3
MET32 RPL2A
MET32 RRT5
MET32 RPL29
MET32 YFR035C
MET32 PRE4
MET32 RPN12
MET32 HXK1
MET32 YFR054C
MET32 IRC7
MET32 COS12
MET32 YGL262W
MET32 ZIP2
MET32 PDE1
MET32 DOC1
MET32 YGL230C
MET32 VRG4
MET32 YGL214W
MET32 POX1
MET32 YGL199C
MET32 IME4
MET32 RPS26A
MET32 STR3
MET32 YGL182C
MET32 ATG1
MET32 SPO74
MET32 AMS1
MET32 YGL152C
MET32 RPL9A
MET32 RRT6
MET32 HUL5
MET32 RPL1B
MET32 RPS2
MET32 NAB2
MET32 GPG1
MET32 YGL117W
MET32 VPS73
MET32 RPL28
MET32 MMS2
MET32 RPL7A
MET32 YGL072C
MET32 PYC1
MET32 PRM8
MET32 YGL052W
MET32 ALG13
MET32 PNC1
MET32 MIG1
MET32 HOP2
MET32 RPL24A
MET32 PDR1
MET32 SCL1
MET32 MPO1
MET32 LEU1
MET32 BRP1
MET32 STF2
MET32 YGR018C
MET32 UGA1
MET32 MTL1
MET32 RPS25A
MET32 GSC2
MET32 YGR035C
MET32 NQM1
MET32 YGR045C
MET32 UFD1
MET32 MCO32
MET32 YGR066C
MET32 YGR079W
MET32 RPL11B
MET32 PDC6
MET32 VAS1
MET32 ASK10
MET32 PCP1
MET32 CLD1
MET32 SHY1
MET32 PRE9
MET32 TPO2
MET32 BTN2
MET32 THI4
MET32 RPL24B
MET32 GPC1
MET32 YGR153W
MET32 RTS3
MET32 YGR176W
MET32 CRH1
MET32 SNG1
MET32 YGR201C
MET32 RPS0A
MET32 AZR1
MET32 AMA1
MET32 PHB2
MET32 YHB1
MET32 MIC26
MET32 PEX21
MET32 MPC3
MET32 SOL4
MET32 PUP2
MET32 GND2
MET32 RAD2
MET32 HUA1
MET32 YGR273C
MET32 ERV29
MET32 MAL11
MET32 MAL12
MET32 PAU12
MET32 PAU13
MET32 YHL042W
MET32 ECM29
MET32 WSC4
MET32 AIM17
MET32 DUR3
MET32 RPS20
MET32 YHL012W
MET32 YHL008C
MET32 QCR10
MET32 SPO13
MET32 YSC84
MET32 DED81
MET32 YHR020W
MET32 RPS27B
MET32 ECM12
MET32 YHR022C
MET32 THR1
MET32 SLT2
MET32 FSH1
MET32 YHR054C
MET32 PCL5
MET32 SAE3
MET32 GAR1
MET32 YHR095W
MET32 HXT5
MET32 GRE3
MET32 COX23
MET32 NDT80
MET32 SPL2
MET32 ARO9
MET32 YHR138C
MET32 SPS100
MET32 YHR140W
MET32 RPL42B
MET32 YHR145C
MET32 SPO16
MET32 REC104
MET32 PEX18
MET32 NVJ1
MET32 RPS4B
MET32 BAT1
MET32 CRG1
MET32 YHR214W
MET32 POT1
MET32 YIL152W
MET32 RPL40A
MET32 OM45
MET32 POG1
MET32 QDR2
MET32 PRM5
MET32 SDP1
MET32 COX5B
MET32 XBP1
MET32 YIL100W
MET32 SGA1
MET32 YIL086C
MET32 HOP1
MET32 RPS24B
MET32 RNR3
MET32 YIL060W
MET32 YIL058W
MET32 RGI2
MET32 RPL34B
MET32 PRM2
MET32 EMA17
MET32 RPL2B
MET32 PDR11
MET32 STS1
MET32 GAT4
MET32 MET28
MET32 INA22
MET32 DAL1
MET32 DAL4
MET32 DAL3
MET32 HYR1
MET32 GTT1
MET32 YPS6
MET32 HXT9
MET32 YJL215C
MET32 YJL211C
MET32 RPS22A
MET32 RPL39
MET32 ATG36
MET32 RPL17B
MET32 FMP33
MET32 PIR5
MET32 HSP150
MET32 FBP26
MET32 ROQ1
MET32 YJL132W
MET32 RPE1
MET32 YJL119C
MET32 PRM10
MET32 YJL107C
MET32 IME2
MET32 GSM1
MET32 MEF2
MET32 MHO1
MET32 MET3
MET32 ILV3
MET32 YJR020W
MET32 BNA1
MET32 ANB1
MET32 OPI3
MET32 RPL43B
MET32 SFC1
MET32 YJR096W
MET32 YJR114W
MET32 JHD2
MET32 PMT4
MET32 RPS4A
MET32 DAN1
MET32 THI11
MET32 SOR1
MET32 MCH2
MET32 SRY1
MET32 JEN1
MET32 URA1
MET32 YKL202W
MET32 MIA40
MET32 PXA2
MET32 FAS1
MET32 RPL17A
MET32 STE3
MET32 PIR3
MET32 YKL162C
MET32 KDX1
MET32 RSM22
MET32 NNR2
MET32 YKL147C
MET32 RPT1
MET32 MRP8
MET32 YKL136W
MET32 RCI50
MET32 YKL131W
MET32 PGM1
MET32 SSH4
MET32 OAC1
MET32 HAP4
MET32 YKL107W
MET32 APE1
MET32 YKL091C
MET32 TEF4
MET32 SMY1
MET32 YET1
MET32 MSN4
MET32 YKL053W
MET32 MMO1
MET32 AIM26
MET32 YKL030W
MET32 GPX1
MET32 PUT3
MET32 RPL14A
MET32 YKR011C
MET32 YKR012C
MET32 YKR015C
MET32 DAL80
MET32 DID2
MET32 PLN1
MET32 FMP46
MET32 RPS21A
MET32 GLG1
MET32 TIF1
MET32 KTR2
MET32 YKR075C
MET32 ECM4
MET32 MTD1
MET32 SRL3
MET32 RPL40B
MET32 PCK1
MET32 UBP11
MET32 VBA5
MET32 GEX2
MET32 PAU18
MET32 YLL059C
MET32 JLP1
MET32 RNP1
MET32 RPL8B
MET32 UBI4
MET32 HSP104
MET32 SSA2
MET32 KNS1
MET32 SPO75
MET32 NSE1
MET32 TEN1
MET32 IZH3
MET32 RPL15A
MET32 YLR030W
MET32 YLR031W
MET32 YLR042C
MET32 RPS0B
MET32 OSW2
MET32 SHM2
MET32 RPL22A
MET32 RPL10
MET32 EMP46
MET32 GAL2
MET32 XDJ1
MET32 SUL2
MET32 REX3
MET32 AHP1
MET32 YPS1
MET32 YPS3
MET32 YLR124W
MET32 USB1
MET32 PUT1
MET32 RPS31
MET32 UPS2
MET32 YLR171W
MET32 IDP2
MET32 TFS1
MET32 YLR179C
MET32 SAM1
MET32 RPL37A
MET32 NCW2
MET32 YLR198C
MET32 PBA1
MET32 HMX1
MET32 FRE1
MET32 CPR6
MET32 YLR217W
MET32 YEF3
MET32 YLR252W
MET32 YLR255C
MET32 GSY2
MET32 HSP60
MET32 TMA7
MET32 BOP2
MET32 YLR279W
MET32 YLR297W
MET32 ECM38
MET32 CDA1
MET32 ATG39
MET32 PEX30
MET32 RPP0
MET32 SPO77
MET32 GAS2
MET32 RPL26A
MET32 CIS1
MET32 ILV5
MET32 ATG33
MET32 YLR358C
MET32 YLR365W
MET32 RPS22B
MET32 FBP1
MET32 REH1
MET32 RPS29A
MET32 YLR400W
MET32 YLR407W
MET32 RPS1A
MET32 RPL6B
MET32 YLR463C
MET32 ERO1
MET32 MSC1
MET32 PHO84
MET32 YML122C
MET32 NGL3
MET32 TSL1
MET32 PRE8
MET32 UFO1
MET32 AIM33
MET32 RPL6A
MET32 DAK1
MET32 SMA2
MET32 RPS1B
MET32 IMD4
MET32 CAT2
MET32 RAD52
MET32 RPS18B
MET32 RPS17A
MET32 YAP1
MET32 GLO1
MET32 MIX17
MET32 YMR007W
MET32 ADI1
MET32 HXT2
MET32 SPO20
MET32 FMS1
MET32 YET2
MET32 FAR3
MET32 YMR057C
MET32 AVO2
MET32 ISF1
MET32 YMR090W
MET32 SNO1
MET32 SRT1
MET32 SPG4
MET32 ASC1
MET32 ADE17
MET32 RPL15B
MET32 REC114
MET32 RPL13B
MET32 NDE1
MET32 YIM2
MET32 TPP1
MET32 ALD3
MET32 ALD2
MET32 PAI3
MET32 SIP18
MET32 ADD37
MET32 GCV2
MET32 SPG5
MET32 RPL36A
MET32 YMR196W
MET32 YMR206W
MET32 GAS3
MET32 RPS10B
MET32 RPL20A
MET32 YMR244W
MET32 YMR245W
MET32 GAD1
MET32 HOR7
